run_id,hospital_id,batch_id,timestamp,stage,status,duration_ms,records_in,errors,claim_volume,processing_duration,throughput,failure_rate,workload_band,hospital_vol_mean,hospital_vol_std,normalized_volume_zscore
clean_20260817_193224_c5da57,unknown,unknown,2026-08-17 19:32:24.264046,VALIDATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
clean_20260817_193224_c5da57,unknown,unknown,2026-08-17 19:32:24.448238,VALIDATION,COMPLETED,184,2,0,2,184,10.869565217391305,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139077994063455
clean_20260817_193224_c5da57,unknown,unknown,2026-08-17 19:32:24.530301,CLEANING,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
clean_20260817_193224_c5da57,unknown,unknown,2026-08-17 19:32:24.629955,CLEANING,COMPLETED,99,2,0,2,99,20.2020202020202,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139077994063455
clean_20260817_193224_d0be39,unknown,unknown,2026-08-17 19:32:24.708526,VALIDATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
clean_20260817_193224_d0be39,unknown,unknown,2026-08-17 19:32:24.878535,VALIDATION,COMPLETED,170,1,0,1,170,5.88235294117647,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139173539009986
clean_20260817_193224_d0be39,unknown,unknown,2026-08-17 19:32:24.972675,CLEANING,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
clean_20260817_193224_d0be39,unknown,unknown,2026-08-17 19:32:25.069111,CLEANING,COMPLETED,96,1,0,1,96,10.416666666666666,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139173539009986
clean_20260817_193225_74bb4b,authorization,authorization_linked,2026-08-17 19:32:25.414605,CLEANING,STARTED,0,0,0,0,0,0.0,0.0,MICRO,10900.5,11086.846831827965,-0.9831920802501752
clean_20260817_193225_74bb4b,authorization,authorization_linked,2026-08-17 19:32:26.128749,CLEANING,COMPLETED,714,21801,0,21801,714,30533.613445378152,0.0,LARGE,10900.5,11086.846831827965,0.9831920802501752
clean_20260817_193226_60ab52,hospital_A,batch_20150316,2026-08-17 19:32:26.245535,CLEANING,STARTED,0,0,0,0,0,0.0,0.0,MICRO,15.714285714285714,38.81690755889456,-0.4048309538940827
clean_20260817_193226_60ab52,hospital_A,batch_20150316,2026-08-17 19:32:26.679110,CLEANING,COMPLETED,433,125,0,125,433,288.6836027713626,0.0,SMALL,15.714285714285714,38.81690755889456,2.8154152702633937
clean_20260817_193226_427ad0,claims,claims_master,2026-08-17 19:32:29.843130,CLEANING,STARTED,0,0,0,0,0,0.0,0.0,MICRO,50000.0,52704.62766947299,-0.9486832980505138
clean_20260817_193226_427ad0,claims,claims_master,2026-08-17 19:32:50.445838,CLEANING,COMPLETED,20602,100000,0,100000,20602,4853.8976798369085,0.0,LARGE,50000.0,52704.62766947299,0.9486832980505138
clean_20260817_193250_221f81,hospital_A,batch_20150316,2026-08-17 19:32:50.667251,VALIDATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,15.714285714285714,38.81690755889456,-0.4048309538940827
clean_20260817_193250_221f81,hospital_A,batch_20150316,2026-08-17 19:32:51.125617,VALIDATION,COMPLETED,458,125,0,125,458,272.9257641921397,0.0,SMALL,15.714285714285714,38.81690755889456,2.8154152702633937
clean_20260817_193250_221f81,hospital_A,batch_20150316,2026-08-17 19:32:51.236864,CLEANING,STARTED,0,0,0,0,0,0.0,0.0,MICRO,15.714285714285714,38.81690755889456,-0.4048309538940827
clean_20260817_193250_221f81,hospital_A,batch_20150316,2026-08-17 19:32:51.633671,CLEANING,COMPLETED,396,125,0,125,396,315.65656565656565,0.0,SMALL,15.714285714285714,38.81690755889456,2.8154152702633937
transform_run,unknown,synthetic_batch_001,2026-08-17 19:32:51.744846,TRANSFORMATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
transform_run,unknown,synthetic_batch_001,2026-08-17 19:32:51.840371,TRANSFORMATION,COMPLETED,95,29,0,29,95,305.2631578947368,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1136498280507135
transform_run,unknown,b01,2026-08-17 19:32:51.982506,TRANSFORMATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
transform_run,unknown,b01,2026-08-17 19:32:52.077500,TRANSFORMATION,COMPLETED,94,2,0,2,94,21.27659574468085,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139077994063455
transform_run,unknown,b02,2026-08-17 19:32:52.142893,TRANSFORMATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
transform_run,unknown,b02,2026-08-17 19:32:52.219983,TRANSFORMATION,COMPLETED,77,3,2,3,77,38.96103896103896,0.6666666666666666,MICRO,11923.907284768213,104662.78294288658,-0.1138982449116925
transform_run,unknown,b03,2026-08-17 19:32:52.302982,TRANSFORMATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
transform_run,unknown,b03,2026-08-17 19:32:52.379880,TRANSFORMATION,COMPLETED,76,4,1,4,76,52.631578947368425,0.25,MICRO,11923.907284768213,104662.78294288658,-0.1138886904170395
transform_run,unknown,b04,2026-08-17 19:32:52.462812,TRANSFORMATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
transform_run,unknown,b04,2026-08-17 19:32:52.538763,TRANSFORMATION,COMPLETED,75,3,0,3,75,40.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1138982449116925
transform_run,unknown,b05,2026-08-17 19:32:52.620471,TRANSFORMATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
transform_run,unknown,b05,2026-08-17 19:32:52.697732,TRANSFORMATION,COMPLETED,77,1,0,1,77,12.987012987012989,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139173539009986
transform_run,unknown,b06,2026-08-17 19:32:52.767950,TRANSFORMATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
transform_run,unknown,b06,2026-08-17 19:32:52.840885,TRANSFORMATION,FAILED,72,0,0,0,72,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
transform_run,unknown,b07,2026-08-17 19:32:52.969021,TRANSFORMATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
transform_run,unknown,b07,2026-08-17 19:32:55.626103,TRANSFORMATION,COMPLETED,2657,50000,0,50000,2657,18818.21603312006,0.0,LARGE,11923.907284768213,104662.78294288658,0.3637978242563025
transform_run,unknown,b08,2026-08-17 19:32:55.708055,TRANSFORMATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
transform_run,unknown,b08,2026-08-17 19:32:55.793772,TRANSFORMATION,COMPLETED,85,2,2,2,85,23.52941176470588,1.0,MICRO,11923.907284768213,104662.78294288658,-0.1139077994063455
transform_run,unknown,b09,2026-08-17 19:32:55.871616,TRANSFORMATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
transform_run,unknown,b09,2026-08-17 19:32:55.949996,TRANSFORMATION,COMPLETED,78,3,0,3,78,38.46153846153846,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1138982449116925
transform_run,unknown,b10,2026-08-17 19:32:56.020846,TRANSFORMATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
transform_run,unknown,b10,2026-08-17 19:32:56.106326,TRANSFORMATION,COMPLETED,85,2,0,2,85,23.52941176470588,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139077994063455
transform_run,unknown,b11,2026-08-17 19:32:56.170781,TRANSFORMATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
transform_run,unknown,b11,2026-08-17 19:32:56.245474,TRANSFORMATION,COMPLETED,74,2,2,2,74,27.027027027027028,1.0,MICRO,11923.907284768213,104662.78294288658,-0.1139077994063455
transform_run,unknown,batch_alpha,2026-08-17 19:32:56.316050,TRANSFORMATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
transform_run,unknown,batch_alpha,2026-08-17 19:32:56.401474,TRANSFORMATION,COMPLETED,85,1,0,1,85,11.76470588235294,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139173539009986
transform_run,unknown,batch_beta,2026-08-17 19:32:56.473716,TRANSFORMATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
transform_run,unknown,batch_beta,2026-08-17 19:32:56.537220,TRANSFORMATION,COMPLETED,63,1,0,1,63,15.873015873015872,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139173539009986
transform_run,unknown,batch_err,2026-08-17 19:32:56.619617,TRANSFORMATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
transform_run,unknown,batch_err,2026-08-17 19:32:56.695917,TRANSFORMATION,COMPLETED,76,1,1,1,76,13.157894736842106,1.0,MICRO,11923.907284768213,104662.78294288658,-0.1139173539009986
transform_run,unknown,batch_chunk_01,2026-08-17 19:32:56.792864,TRANSFORMATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
transform_run,unknown,batch_chunk_01,2026-08-17 19:32:58.334762,TRANSFORMATION,COMPLETED,1541,25000,0,25000,1541,16223.231667748216,0.0,LARGE,11923.907284768213,104662.78294288658,0.1249354579303254
transform_run,unknown,b_supp,2026-08-17 19:32:58.400422,TRANSFORMATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
transform_run,unknown,b_supp,2026-08-17 19:32:58.473171,TRANSFORMATION,COMPLETED,72,3,2,3,72,41.66666666666667,0.6666666666666666,MICRO,11923.907284768213,104662.78294288658,-0.1138982449116925
transform_run,unknown,batch_test,2026-08-17 19:32:58.584157,TRANSFORMATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
transform_run,unknown,batch_test,2026-08-17 19:32:58.662554,TRANSFORMATION,COMPLETED,78,4,0,4,78,51.282051282051285,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1138886904170395
transform_run,unknown,batch_test,2026-08-17 19:32:58.742465,TRANSFORMATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
transform_run,unknown,batch_test,2026-08-17 19:32:58.831244,TRANSFORMATION,COMPLETED,88,1,0,1,88,11.363636363636363,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139173539009986
transform_run,unknown,batch_fixed,2026-08-17 19:32:58.937215,TRANSFORMATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
transform_run,unknown,batch_fixed,2026-08-17 19:32:59.020404,TRANSFORMATION,COMPLETED,83,2,0,2,83,24.096385542168672,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139077994063455
transform_run,unknown,batch_fixed,2026-08-17 19:32:59.097803,TRANSFORMATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
transform_run,unknown,batch_fixed,2026-08-17 19:32:59.171624,TRANSFORMATION,COMPLETED,73,2,0,2,73,27.39726027397261,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139077994063455
transform_run,unknown,batch_0,2026-08-17 19:32:59.251446,TRANSFORMATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
transform_run,unknown,batch_integ_01,2026-08-17 19:32:59.331869,TRANSFORMATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
transform_run,unknown,batch_integ_01,2026-08-17 19:32:59.441323,TRANSFORMATION,COMPLETED,109,29,0,29,109,266.0550458715596,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1136498280507135
transform_run,unknown,batch_mon_01,2026-08-17 19:32:59.583935,TRANSFORMATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
transform_run,unknown,batch_mon_01,2026-08-17 19:32:59.663697,TRANSFORMATION,COMPLETED,79,100,10,100,79,1265.822784810127,0.1,MICRO,11923.907284768213,104662.78294288658,-0.1129714589303477
transform_run,unknown,batch_retry_01,2026-08-17 19:32:59.748203,TRANSFORMATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
transform_run,unknown,batch_retry_01,2026-08-17 19:32:59.844058,TRANSFORMATION,COMPLETED,95,2,0,2,95,21.05263157894737,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139077994063455
transform_run,unknown,batch_retry_01,2026-08-17 19:32:59.919616,TRANSFORMATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
transform_run,unknown,batch_retry_01,2026-08-17 19:32:59.987531,TRANSFORMATION,COMPLETED,68,2,0,2,68,29.41176470588235,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139077994063455
transform_run,unknown,batch_1m,2026-08-17 19:33:01.557651,TRANSFORMATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
transform_run,unknown,batch_1m,2026-08-17 19:33:56.031981,TRANSFORMATION,COMPLETED,54474,1000000,0,1000000,54474,18357.3815031024,0.0,LARGE,11923.907284768213,104662.78294288658,9.440567744643433
business_rules_run,unknown,unknown,2026-08-17 19:36:55.999942,BUSINESS_RULES,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
business_rules_run,unknown,unknown,2026-08-17 19:36:56.053193,BUSINESS_RULES,COMPLETED,53,2,0,2,53,37.735849056603776,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139077994063455
transform_run,unknown,batch_001,2026-08-17 19:36:56.161489,TRANSFORMATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
transform_run,unknown,batch_001,2026-08-17 19:36:56.267334,TRANSFORMATION,COMPLETED,105,3,0,3,105,28.571428571428573,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1138982449116925
business_rules_run,unknown,batch_001,2026-08-17 19:36:56.337209,BUSINESS_RULES,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
business_rules_run,unknown,batch_001,2026-08-17 19:36:56.449594,BUSINESS_RULES,COMPLETED,112,3,0,3,112,26.785714285714285,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1138982449116925
clean_20260817_193657_d0e5b1,unknown,unknown,2026-08-17 19:36:57.152690,VALIDATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
clean_20260817_193657_d0e5b1,unknown,unknown,2026-08-17 19:36:57.333464,VALIDATION,COMPLETED,180,1,0,1,180,5.555555555555555,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139173539009986
clean_20260817_193657_d0e5b1,unknown,unknown,2026-08-17 19:36:57.423587,CLEANING,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
clean_20260817_193657_d0e5b1,unknown,unknown,2026-08-17 19:36:57.531019,CLEANING,COMPLETED,107,1,0,1,107,9.345794392523365,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139173539009986
clean_20260817_193657_8a4aa9,unknown,unknown,2026-08-17 19:36:57.636650,VALIDATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
clean_20260817_193657_8a4aa9,unknown,unknown,2026-08-17 19:36:57.822676,VALIDATION,FAILED,186,1,1,1,186,5.376344086021505,1.0,MICRO,11923.907284768213,104662.78294288658,-0.1139173539009986
clean_20260817_193657_4d48a5,Temp,tmpzoubpm7p,2026-08-17 19:36:57.946472,CLEANING,STARTED,0,0,0,0,0,0.0,0.0,MICRO,0.5,0.5270462766947299,-0.9486832980505138
clean_20260817_193657_4d48a5,Temp,tmpzoubpm7p,2026-08-17 19:36:58.051458,CLEANING,COMPLETED,104,1,0,1,104,9.615384615384617,0.0,MICRO,0.5,0.5270462766947299,0.9486832980505138
clean_20260817_193658_773b99,authorization,authorization_linked,2026-08-17 19:36:58.200196,CLEANING,STARTED,0,0,0,0,0,0.0,0.0,MICRO,10900.5,11086.846831827965,-0.9831920802501752
clean_20260817_193658_773b99,authorization,authorization_linked,2026-08-17 19:36:58.949824,CLEANING,COMPLETED,749,21801,0,21801,749,29106.809078771697,0.0,LARGE,10900.5,11086.846831827965,0.9831920802501752
clean_20260817_193659_e46f15,authorization,authorization_linked,2026-08-17 19:36:59.202758,CLEANING,STARTED,0,0,0,0,0,0.0,0.0,MICRO,10900.5,11086.846831827965,-0.9831920802501752
clean_20260817_193659_e46f15,authorization,authorization_linked,2026-08-17 19:37:00.020120,CLEANING,COMPLETED,817,21801,0,21801,817,26684.21052631579,0.0,LARGE,10900.5,11086.846831827965,0.9831920802501752
clean_20260817_193700_2a41eb,hospital_A,batch_20150309,2026-08-17 19:37:00.309505,VALIDATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,15.714285714285714,38.81690755889456,-0.4048309538940827
clean_20260817_193700_2a41eb,hospital_A,batch_20150309,2026-08-17 19:37:00.833848,VALIDATION,COMPLETED,524,31,0,31,524,59.160305343511446,0.0,MICRO,15.714285714285714,38.81690755889456,0.3937901096969714
clean_20260817_193700_2a41eb,hospital_A,batch_20150309,2026-08-17 19:37:00.984579,CLEANING,STARTED,0,0,0,0,0,0.0,0.0,MICRO,15.714285714285714,38.81690755889456,-0.4048309538940827
clean_20260817_193700_2a41eb,hospital_A,batch_20150309,2026-08-17 19:37:01.552809,CLEANING,COMPLETED,568,31,0,31,568,54.5774647887324,0.0,MICRO,15.714285714285714,38.81690755889456,0.3937901096969714
clean_20260817_193701_26bb26,hospital_B,batch_20150616,2026-08-17 19:37:01.674669,VALIDATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,77.0,79.00033311055687,-0.9746794344808964
clean_20260817_193701_26bb26,hospital_B,batch_20150616,2026-08-17 19:37:02.232686,VALIDATION,COMPLETED,558,154,0,154,558,275.98566308243727,0.0,SMALL,77.0,79.00033311055687,0.9746794344808964
clean_20260817_193701_26bb26,hospital_B,batch_20150616,2026-08-17 19:37:02.370849,CLEANING,STARTED,0,0,0,0,0,0.0,0.0,MICRO,77.0,79.00033311055687,-0.9746794344808964
clean_20260817_193701_26bb26,hospital_B,batch_20150616,2026-08-17 19:37:02.884668,CLEANING,COMPLETED,513,154,0,154,513,300.19493177387915,0.0,SMALL,77.0,79.00033311055687,0.9746794344808964
clean_20260817_193703_7a011f,hospital_C,batch_20161024,2026-08-17 19:37:03.049734,VALIDATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,77.5,79.51332228659945,-0.9746794344808964
clean_20260817_193703_7a011f,hospital_C,batch_20161024,2026-08-17 19:37:03.633151,VALIDATION,COMPLETED,583,155,0,155,583,265.8662092624357,0.0,SMALL,77.5,79.51332228659945,0.9746794344808964
clean_20260817_193703_7a011f,hospital_C,batch_20161024,2026-08-17 19:37:03.790788,CLEANING,STARTED,0,0,0,0,0,0.0,0.0,MICRO,77.5,79.51332228659945,-0.9746794344808964
clean_20260817_193703_7a011f,hospital_C,batch_20161024,2026-08-17 19:37:04.299374,CLEANING,COMPLETED,508,155,0,155,508,305.11811023622045,0.0,SMALL,77.5,79.51332228659945,0.9746794344808964
clean_20260817_193704_9cfc36,hospital_D,batch_20150529,2026-08-17 19:37:04.441895,VALIDATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,44.5,45.65603666778936,-0.9746794344808964
clean_20260817_193704_9cfc36,hospital_D,batch_20150529,2026-08-17 19:37:05.016070,VALIDATION,COMPLETED,574,89,0,89,574,155.0522648083624,0.0,MICRO,44.5,45.65603666778936,0.9746794344808964
clean_20260817_193704_9cfc36,hospital_D,batch_20150529,2026-08-17 19:37:05.138745,CLEANING,STARTED,0,0,0,0,0,0.0,0.0,MICRO,44.5,45.65603666778936,-0.9746794344808964
clean_20260817_193704_9cfc36,hospital_D,batch_20150529,2026-08-17 19:37:05.666103,CLEANING,COMPLETED,527,89,0,89,527,168.88045540796963,0.0,MICRO,44.5,45.65603666778936,0.9746794344808964
clean_20260817_193705_a33686,hospital_E,batch_20150717,2026-08-17 19:37:05.761625,VALIDATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,10.5,10.772772696894116,-0.9746794344808964
clean_20260817_193705_a33686,hospital_E,batch_20150717,2026-08-17 19:37:06.265806,VALIDATION,COMPLETED,504,21,0,21,504,41.66666666666666,0.0,MICRO,10.5,10.772772696894116,0.9746794344808964
clean_20260817_193705_a33686,hospital_E,batch_20150717,2026-08-17 19:37:06.399160,CLEANING,STARTED,0,0,0,0,0,0.0,0.0,MICRO,10.5,10.772772696894116,-0.9746794344808964
clean_20260817_193705_a33686,hospital_E,batch_20150717,2026-08-17 19:37:06.877304,CLEANING,COMPLETED,478,21,0,21,478,43.93305439330544,0.0,MICRO,10.5,10.772772696894116,0.9746794344808964
test_run_123,hospital_A,batch_20230101.csv,2026-08-17 19:37:27.189754,INGESTION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,15.714285714285714,38.81690755889456,-0.4048309538940827
test_run_123,hospital_A,batch_20230101.csv,2026-08-17 19:37:27.263161,INGESTION,COMPLETED,73,2,0,2,73,27.39726027397261,0.0,MICRO,15.714285714285714,38.81690755889456,-0.3533070143075631
test_run_123,hospital_A,batch_20230102.csv,2026-08-17 19:37:27.345683,INGESTION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,15.714285714285714,38.81690755889456,-0.4048309538940827
test_run_123,hospital_A,batch_20230102.csv,2026-08-17 19:37:27.420777,INGESTION,COMPLETED,75,1,0,1,75,13.333333333333334,0.0,MICRO,15.714285714285714,38.81690755889456,-0.3790689841008229
run_test,hospital_A,batch_20230101,2026-08-17 19:37:27.514077,LANDING,STARTED,0,0,0,0,0,0.0,0.0,MICRO,15.714285714285714,38.81690755889456,-0.4048309538940827
run_test,hospital_A,batch_20230101,2026-08-17 19:37:27.593664,LANDING,FAILED,79,0,0,0,79,0.0,0.0,MICRO,15.714285714285714,38.81690755889456,-0.4048309538940827
run_test,hospital_A,batch_20230101,2026-08-17 19:37:27.711717,LANDING,STARTED,0,0,0,0,0,0.0,0.0,MICRO,15.714285714285714,38.81690755889456,-0.4048309538940827
run_test,hospital_A,batch_20230101,2026-08-17 19:37:27.797817,LANDING,COMPLETED,86,0,0,0,86,0.0,0.0,MICRO,15.714285714285714,38.81690755889456,-0.4048309538940827
run_test,hospital_A,batch_20230102,2026-08-17 19:37:27.871347,LANDING,STARTED,0,0,0,0,0,0.0,0.0,MICRO,15.714285714285714,38.81690755889456,-0.4048309538940827
run_test,hospital_A,batch_20230102,2026-08-17 19:37:27.964616,LANDING,COMPLETED,93,0,0,0,93,0.0,0.0,MICRO,15.714285714285714,38.81690755889456,-0.4048309538940827
run_test,hospital_A,batch_20230101,2026-08-17 19:37:28.081130,LANDING,STARTED,0,0,0,0,0,0.0,0.0,MICRO,15.714285714285714,38.81690755889456,-0.4048309538940827
run_test,hospital_A,batch_20230101,2026-08-17 19:37:28.162783,LANDING,COMPLETED,81,0,0,0,81,0.0,0.0,MICRO,15.714285714285714,38.81690755889456,-0.4048309538940827
run_test,hospital_A,batch_20230102,2026-08-17 19:37:28.246192,LANDING,STARTED,0,0,0,0,0,0.0,0.0,MICRO,15.714285714285714,38.81690755889456,-0.4048309538940827
run_test,hospital_A,batch_20230102,2026-08-17 19:37:28.341437,LANDING,COMPLETED,95,0,0,0,95,0.0,0.0,MICRO,15.714285714285714,38.81690755889456,-0.4048309538940827
run_test,hospital_A,batch_20230101,2026-08-17 19:37:28.429718,LANDING,STARTED,0,0,0,0,0,0.0,0.0,MICRO,15.714285714285714,38.81690755889456,-0.4048309538940827
run_test,hospital_A,batch_20230101,2026-08-17 19:37:28.539406,LANDING,COMPLETED,109,0,0,0,109,0.0,0.0,MICRO,15.714285714285714,38.81690755889456,-0.4048309538940827
run_test,hospital_A,batch_20230102,2026-08-17 19:37:28.629435,LANDING,STARTED,0,0,0,0,0,0.0,0.0,MICRO,15.714285714285714,38.81690755889456,-0.4048309538940827
run_test,hospital_A,batch_20230102,2026-08-17 19:37:28.729636,LANDING,COMPLETED,100,0,0,0,100,0.0,0.0,MICRO,15.714285714285714,38.81690755889456,-0.4048309538940827
run_1,hosp_1,batch_1,2026-08-17 19:37:28.945991,STORAGE,STARTED,0,0,0,0,0,0.0,0.0,MICRO,0.625,0.7855498759435563,-0.795621028199243
run_1,hosp_1,batch_1,2026-08-17 19:37:29.112145,STORAGE,COMPLETED,166,1,0,1,166,6.024096385542168,0.0,MICRO,0.625,0.7855498759435563,0.4773726169195457
run_1,hosp_1,batch_1,2026-08-17 19:37:29.360939,STORAGE,STARTED,0,0,0,0,0,0.0,0.0,MICRO,0.625,0.7855498759435563,-0.795621028199243
run_1,hosp_1,batch_1,2026-08-17 19:37:29.534411,STORAGE,COMPLETED,173,3,0,3,173,17.341040462427745,0.0,MICRO,0.625,0.7855498759435563,3.0233599071571238
run_1,hosp_1,batch_1,2026-08-17 19:37:29.821044,STORAGE,STARTED,0,0,0,0,0,0.0,0.0,MICRO,0.625,0.7855498759435563,-0.795621028199243
run_1,hosp_1,batch_1,2026-08-17 19:37:29.983446,STORAGE,COMPLETED,162,1,0,1,162,6.172839506172839,0.0,MICRO,0.625,0.7855498759435563,0.4773726169195457
run_1,hosp_1,batch_1,2026-08-17 19:37:30.199749,STORAGE,STARTED,0,0,0,0,0,0.0,0.0,MICRO,0.625,0.7855498759435563,-0.795621028199243
run_1,hosp_1,batch_1,2026-08-17 19:37:30.362608,STORAGE,COMPLETED,162,1,0,1,162,6.172839506172839,0.0,MICRO,0.625,0.7855498759435563,0.4773726169195457
run_1,hosp_1,batch_1,2026-08-17 19:37:30.496112,STORAGE,STARTED,0,0,0,0,0,0.0,0.0,MICRO,0.625,0.7855498759435563,-0.795621028199243
run_1,hosp_1,batch_1,2026-08-17 19:37:30.671693,STORAGE,COMPLETED,175,1,0,1,175,5.714285714285714,0.0,MICRO,0.625,0.7855498759435563,0.4773726169195457
run_1,hosp_1,batch_1,2026-08-17 19:37:30.911998,STORAGE,STARTED,0,0,0,0,0,0.0,0.0,MICRO,0.625,0.7855498759435563,-0.795621028199243
run_1,hosp_1,batch_1,2026-08-17 19:37:31.079175,STORAGE,COMPLETED,167,1,0,1,167,5.988023952095808,0.0,MICRO,0.625,0.7855498759435563,0.4773726169195457
run_2,hosp_1,batch_1,2026-08-17 19:37:31.184235,STORAGE,STARTED,0,0,0,0,0,0.0,0.0,MICRO,0.625,0.7855498759435563,-0.795621028199243
