timestamp,service_date,hospital_id,batch_id,data_source,is_anomalous,anomaly_domain,claim_volume,beneficiary_volume,provider_volume,duplicate_rate,null_rate,invalid_format_rate,logic_failure_rate,claim_amount_total,claim_amount_mean,claim_amount_median,processing_duration,throughput,failure_rate,pde_count,claim_pde_ratio,median_rx_cost,median_days_supply,backlog
2026-07-18T00:00:00,2026-07-18,HOSP-003,BATCH-20260718-HOSP-003,DEVELOPMENT_SIMULATION,False,,4962,4107,53,0.0031676037895134327,0.027458916717528162,0.003928899545638244,0.013065611478614497,6592646.485971362,1328.62686134046,1195.764175206414,6261.304514318217,0.7924866117999859,0.00032470120797326734,,,,,
2026-07-18T00:00:00,2026-07-18,HOSP-004,BATCH-20260718-HOSP-004,DEVELOPMENT_SIMULATION,False,,4236,4016,49,0.004776237358746454,0.010788536227370117,0.0038223006900627537,0.014252483174156658,5198240.7954359595,1227.1578837195373,1104.4420953475835,5312.328513851147,0.7973904454431286,0.00013055138072721897,,,,,
2026-07-18T00:00:00,2026-07-18,HOSP-005,BATCH-20260718-HOSP-005,DEVELOPMENT_SIMULATION,False,,4459,4185,55,0.004884232980661471,0.028885329782268675,0.0028968568666298553,0.013620426509893133,5143255.763666032,1153.4549817595946,1038.1094835836352,5634.305380952053,0.7914019028990834,0.00013330687124394336,,,,,
2026-07-19T00:00:00,2026-07-19,HOSP-001,BATCH-20260719-HOSP-001,DEVELOPMENT_SIMULATION,False,,4297,3515,52,0.0013078128065168366,0.023925775517562795,0.002359499855072265,0.012247667715287614,5076101.254503865,1181.3128355838642,1063.1815520254777,4820.904527507312,0.8913265084346731,0.0008116508483550672,,,,,
2026-07-19T00:00:00,2026-07-19,HOSP-002,BATCH-20260719-HOSP-002,DEVELOPMENT_SIMULATION,False,,5515,5144,42,0.0034634527527292185,0.014659189495072675,0.001097603126226152,0.013700988739009299,7011439.873998303,1271.3399590205445,1144.20596311849,6678.81753942908,0.8257449716872238,0.0009981406994800037,,,,,
2026-07-19T00:00:00,2026-07-19,HOSP-003,BATCH-20260719-HOSP-003,DEVELOPMENT_SIMULATION,False,,5611,4827,46,0.0029195024812156355,0.0225501092643674,0.004494708456745355,0.01484083469199295,6483228.535242027,1155.4497478599228,1039.9047730739305,6079.832103622426,0.9228873272103861,0.0007638240714300024,,,,,
2026-07-19T00:00:00,2026-07-19,HOSP-004,BATCH-20260719-HOSP-004,DEVELOPMENT_SIMULATION,False,,4789,4085,48,0.002148955966616327,0.0159261624091198,0.0019344310041996397,0.005420931896363619,4820761.461599589,1006.632169889244,905.9689529003196,5512.392751562206,0.8687697368157961,0.0002964284990785577,,,,,
2026-07-19T00:00:00,2026-07-19,HOSP-005,BATCH-20260719-HOSP-005,DEVELOPMENT_SIMULATION,False,,4917,4581,45,0.004778928089165642,0.01934803022499739,0.003453645556842831,0.006670339460920752,5982244.55077836,1216.6452208213057,1094.980698739175,5678.141854568555,0.8659523002307259,0.0005614196599148577,,,,,
2026-07-20T00:00:00,2026-07-20,HOSP-001,BATCH-20260720-HOSP-001,DEVELOPMENT_SIMULATION,False,,4681,3899,47,0.0017457530485770181,0.025591689471335062,0.0024005010366669206,0.005578426765633963,5442411.802472928,1162.660073162343,1046.3940658461088,5547.168701207128,0.8438539103707735,0.000726418556248413,,,,,
2026-07-20T00:00:00,2026-07-20,HOSP-002,BATCH-20260720-HOSP-002,DEVELOPMENT_SIMULATION,False,,5171,4310,48,0.0018952704592904925,0.02073948845786827,0.0033717597393668128,0.010800862078378111,5888326.968150524,1138.7211309515615,1024.8490178564055,6436.316372407393,0.8034098544577722,0.000960086348406778,,,,,
2026-07-20T00:00:00,2026-07-20,HOSP-003,BATCH-20260720-HOSP-003,DEVELOPMENT_SIMULATION,False,,5142,4618,51,0.003203429482436557,0.011739735198228202,0.002633812852282795,0.00872688517012314,6625004.65015873,1288.410083655918,1159.5690752903263,5538.4488327694835,0.9284187965367118,0.00017294159431688314,,,,,
2026-07-20T00:00:00,2026-07-20,HOSP-004,BATCH-20260720-HOSP-004,DEVELOPMENT_SIMULATION,False,,5347,4338,44,0.004404827656195075,0.019902930540279487,0.0029223463093065918,0.010924077846595175,6154696.730085507,1151.0560557481779,1035.9504501733602,6332.157034800232,0.8444199931577799,0.000609158767596212,,,,,
2026-07-20T00:00:00,2026-07-20,HOSP-005,BATCH-20260720-HOSP-005,DEVELOPMENT_SIMULATION,False,,5291,4865,48,0.003633807338633702,0.02701163458188484,0.00446917680383921,0.012083629767150347,6615028.640090156,1250.2416632187028,1125.2174968968325,6257.99452252524,0.8454785284575422,0.0006567502403936659,,,,,
2026-07-21T00:00:00,2026-07-21,HOSP-001,BATCH-20260721-HOSP-001,DEVELOPMENT_SIMULATION,False,,4675,4357,52,0.004487374110980928,0.010584945660691182,0.004303267002259051,0.006288698674734452,6174042.941842657,1320.6508966508356,1188.585806985752,4458.927438511613,1.04845841617026,0.000836170321707156,,,,,
2026-07-21T00:00:00,2026-07-21,HOSP-002,BATCH-20260721-HOSP-002,DEVELOPMENT_SIMULATION,False,,5014,4016,56,0.0021481525326996513,0.022338538367514843,0.004924744712109694,0.011318135270166684,6394506.760515532,1275.3304269077648,1147.7973842169883,5459.169836363837,0.9184546644072995,0.0008018608556360293,,,,,
2026-07-21T00:00:00,2026-07-21,HOSP-003,BATCH-20260721-HOSP-003,DEVELOPMENT_SIMULATION,False,,5133,4523,47,0.004851968015435979,0.01683744332077372,0.0035304875725357928,0.014320281055100172,5930445.625651213,1155.3566385449471,1039.8209746904524,5243.747394945034,0.9788801048937265,0.0007373548797807534,,,,,
2026-07-21T00:00:00,2026-07-21,HOSP-004,BATCH-20260721-HOSP-004,DEVELOPMENT_SIMULATION,False,,5066,4315,46,0.0034836620710699084,0.010914840676250257,0.004486147224609506,0.014734889691773969,6265174.008354835,1236.7102266788067,1113.0392040109261,4550.042388780819,1.1133962207673918,0.00011991119637609754,,,,,
2026-07-21T00:00:00,2026-07-21,HOSP-005,BATCH-20260721-HOSP-005,DEVELOPMENT_SIMULATION,False,,4934,4517,39,0.003733181506426021,0.018918054127534965,0.0020945066651266633,0.014971245001577111,5206349.941534624,1055.1986099583755,949.678748962538,4550.24737784187,1.0843366503603458,0.0008153285938749365,,,,,
2026-07-22T00:00:00,2026-07-22,HOSP-001,BATCH-20260722-HOSP-001,DEVELOPMENT_SIMULATION,False,,4489,3646,53,0.0037219972082988525,0.023090224285622702,0.002093038107992837,0.014508635622504103,5286958.903751296,1177.7587221544434,1059.9828499389992,5670.860883379597,0.79159057016485,0.0004777545852335101,,,,,
2026-07-22T00:00:00,2026-07-22,HOSP-002,BATCH-20260722-HOSP-002,DEVELOPMENT_SIMULATION,False,,4386,3689,58,0.004935910591839313,0.01818668012630086,0.004576396814716537,0.007299546058910861,4714274.808550071,1074.8460575809556,967.3614518228601,5669.606573925985,0.7735986514780097,0.0005258889160224014,,,,,
2026-07-22T00:00:00,2026-07-22,HOSP-003,BATCH-20260722-HOSP-003,DEVELOPMENT_SIMULATION,False,,5171,4734,52,0.00437913291246755,0.025220479818859977,0.0035048812865256618,0.006312448776823876,6851162.233967804,1324.9201767487534,1192.428159073878,5681.921288570508,0.9100794849801502,0.00020557737006615505,,,,,
2026-07-22T00:00:00,2026-07-22,HOSP-004,BATCH-20260722-HOSP-004,DEVELOPMENT_SIMULATION,False,,5187,4484,46,0.001802098906801347,0.019831890934828737,0.0012568357483005363,0.010819714019143986,6660441.808860451,1284.0643548988724,1155.6579194089852,5228.276594444392,0.9921051241840854,0.000509698134173621,,,,,
2026-07-22T00:00:00,2026-07-22,HOSP-005,BATCH-20260722-HOSP-005,DEVELOPMENT_SIMULATION,False,,4773,4247,37,0.0021666503148372127,0.02389963772253085,0.004440489588756818,0.012798509888933496,5716060.328831063,1197.582302290187,1077.8240720611684,4461.632224672022,1.0697878622998485,0.00031784051427627473,,,,,
2026-07-23T00:00:00,2026-07-23,HOSP-001,BATCH-20260723-HOSP-001,DEVELOPMENT_SIMULATION,False,,6201,5614,49,0.0032385947339476566,0.010195416948383672,0.0023058452329759675,0.010177116433847114,7287925.305098978,1175.2822617479403,1057.7540355731462,5474.958566246326,1.1326113111119769,0.00017072064743951868,,,,,
2026-07-23T00:00:00,2026-07-23,HOSP-002,BATCH-20260723-HOSP-002,DEVELOPMENT_SIMULATION,False,,4499,3982,48,0.003757859876549063,0.026011733982181658,0.0018006009769792404,0.0066748258225906975,5522752.202000479,1227.5510562348254,1104.795950611343,5290.719185825209,0.8503569821005871,0.00012842753034307785,,,,,
2026-07-23T00:00:00,2026-07-23,HOSP-003,BATCH-20260723-HOSP-003,DEVELOPMENT_SIMULATION,False,,5905,5495,51,0.0038563477285297114,0.02603456166139583,0.0023578007701712243,0.013148251137465122,7863921.19575707,1331.7394065634326,1198.5654659070894,6312.135748501465,0.9354995258778899,0.0006792199256768725,,,,,
2026-07-23T00:00:00,2026-07-23,HOSP-004,BATCH-20260723-HOSP-004,DEVELOPMENT_SIMULATION,False,,5867,4765,50,0.0012414083359622552,0.014942064680202928,0.0016381787204527536,0.013717835665922017,6435174.2159612775,1096.8423753129841,987.1581377816857,6993.934632807348,0.8388697218413952,0.0006928369979507886,,,,,
2026-07-23T00:00:00,2026-07-23,HOSP-005,BATCH-20260723-HOSP-005,DEVELOPMENT_SIMULATION,False,,6482,5884,49,0.001913818965325195,0.02992667832113484,0.004899172648587132,0.011503256863469369,8176082.349923857,1261.3517972730417,1135.2166175457376,5770.516778281367,1.1232962746762056,0.00012758725198522546,,,,,
2026-07-24T00:00:00,2026-07-24,HOSP-001,BATCH-20260724-HOSP-001,DEVELOPMENT_SIMULATION,False,,4871,4531,41,0.0039086762790652325,0.02485413042399962,0.0027019733377923014,0.00845934992546963,5084443.877814266,1043.819313860453,939.4373824744076,6010.065735805865,0.8104736643694742,0.0005380020472822326,,,,,
2026-07-24T00:00:00,2026-07-24,HOSP-002,BATCH-20260724-HOSP-002,DEVELOPMENT_SIMULATION,False,,4183,3718,47,0.004649453382466764,0.014213243780113332,0.003491866334253931,0.011315602200925205,4757927.121958564,1137.443729849047,1023.6993568641424,5083.698684249812,0.8228261074873824,0.000918129268599077,,,,,
2026-07-24T00:00:00,2026-07-24,HOSP-003,BATCH-20260724-HOSP-003,DEVELOPMENT_SIMULATION,False,,4724,4467,46,0.001723907810837959,0.02708770186739158,0.0029691114257921394,0.00747231074403177,5594760.559879679,1184.3269601777474,1065.8942641599726,5358.2390229730545,0.8816329356988739,0.0004233100324597891,,,,,
2026-07-24T00:00:00,2026-07-24,HOSP-004,BATCH-20260724-HOSP-004,DEVELOPMENT_SIMULATION,False,,4422,3797,51,0.0048776492893411495,0.01516266865402255,0.003626946658165169,0.008251900642246948,5099582.528779882,1153.229879868811,1037.9068918819298,5787.669852708001,0.7640380520203627,0.0005084105872452753,,,,,
2026-07-24T00:00:00,2026-07-24,HOSP-005,BATCH-20260724-HOSP-005,DEVELOPMENT_SIMULATION,False,,5038,4285,43,0.004315533463530438,0.01861775047323612,0.0019948570903505197,0.011171449866040298,5623220.38197481,1116.1612508882115,1004.5451257993903,4920.252686717639,1.0239311516663,0.00013300428424018867,,,,,
2026-07-25T00:00:00,2026-07-25,HOSP-001,BATCH-20260725-HOSP-001,DEVELOPMENT_SIMULATION,False,,5423,4724,56,0.004376681795876788,0.02611340305900106,0.003341417457587009,0.013682712805132585,6367121.444321432,1174.0957854179296,1056.6862068761368,5403.905872394156,1.0035333938186055,0.00015137817048038336,,,,,
2026-07-25T00:00:00,2026-07-25,HOSP-002,BATCH-20260725-HOSP-002,DEVELOPMENT_SIMULATION,False,,5363,4322,50,0.0014884396560401073,0.019043980565668705,0.00473550007011162,0.008161561049767504,6119846.115532296,1141.1236463793205,1027.0112817413885,5109.555009956965,1.049602164875248,0.0009879671106629623,,,,,
2026-07-25T00:00:00,2026-07-25,HOSP-003,BATCH-20260725-HOSP-003,DEVELOPMENT_SIMULATION,False,,5069,4715,52,0.0028189594225354365,0.020311920571585006,0.002955386321027681,0.011668642575461043,6644537.869804247,1310.8182816737517,1179.7364535063766,4860.487466811937,1.0428995105144936,0.0007060891899924256,,,,,
2026-07-25T00:00:00,2026-07-25,HOSP-004,BATCH-20260725-HOSP-004,DEVELOPMENT_SIMULATION,False,,4688,4360,59,0.0017085991577895437,0.02385251904452329,0.0043524611585924414,0.01444614219474023,5611119.876444044,1196.911236442842,1077.220112798558,5609.327871543526,0.8357507543430505,0.0008820144860308464,,,,,
2026-07-25T00:00:00,2026-07-25,HOSP-005,BATCH-20260725-HOSP-005,DEVELOPMENT_SIMULATION,False,,4775,4486,50,0.0037581070041262446,0.02353026771554493,0.0018627006095908688,0.011588854702326571,6509963.556673774,1363.3431532301097,1227.0088379070987,4408.958148586394,1.0830223012053237,0.0006920607741427324,,,,,
2026-07-26T00:00:00,2026-07-26,HOSP-001,BATCH-20260726-HOSP-001,DEVELOPMENT_SIMULATION,False,,4967,4622,51,0.004129541936233094,0.021340325219733357,0.003953796837005306,0.013785155613013477,5123567.094392676,1031.5214605179538,928.3693144661584,5706.602313163708,0.8703953293788093,0.0008270613477471328,,,,,
2026-07-26T00:00:00,2026-07-26,HOSP-002,BATCH-20260726-HOSP-002,DEVELOPMENT_SIMULATION,False,,5360,4638,53,0.004271336864700086,0.01240418110741217,0.0031779563918433985,0.0050575866049812155,5844396.553424171,1090.3724913104797,981.3352421794318,5493.389162550814,0.9757182390317172,0.000725920486020876,,,,,
2026-07-26T00:00:00,2026-07-26,HOSP-003,BATCH-20260726-HOSP-003,DEVELOPMENT_SIMULATION,False,,4504,3763,39,0.0024930071665173604,0.01454539254526303,0.0012927836950737746,0.011034485933813778,5895585.0552034145,1308.9664865016462,1178.0698378514817,5091.628681396068,0.8845892506766722,0.0004418072021613068,,,,,
2026-07-26T00:00:00,2026-07-26,HOSP-004,BATCH-20260726-HOSP-004,DEVELOPMENT_SIMULATION,False,,5029,4384,55,0.0011025682632257428,0.016824956552523126,0.002520782475143428,0.008988227808969004,6549050.670257648,1302.257043200964,1172.0313388808677,5990.03712529722,0.8395607397425714,0.0007883949353879154,,,,,
2026-07-26T00:00:00,2026-07-26,HOSP-005,BATCH-20260726-HOSP-005,DEVELOPMENT_SIMULATION,False,,5297,4996,54,0.0010729303307054465,0.013915559713670922,0.0010302514999125684,0.011474747141546029,6222552.39106589,1174.7314311999037,1057.2582880799134,6741.009246484501,0.7857873808380302,0.00015424065126060479,,,,,
2026-07-27T00:00:00,2026-07-27,HOSP-001,BATCH-20260727-HOSP-001,DEVELOPMENT_SIMULATION,True,VOLUME,14715,3998,52,0.002943487036745303,0.015135531354410158,0.0021394916078476913,0.008072899649262865,5974238.081140781,1217.9894151153478,1096.190473603813,15521.957803135614,0.9480118543440055,0.0006493004049798266,,,,,
2026-07-27T00:00:00,2026-07-27,HOSP-002,BATCH-20260727-HOSP-002,DEVELOPMENT_SIMULATION,False,,4505,3883,54,0.0014875443733477901,0.013622986990693605,0.003724471415859931,0.006814383476956269,6237905.2386241285,1384.6626500830473,1246.1963850747427,4318.820487162557,1.0431088797024213,0.0006105809976660132,,,,,
2026-07-27T00:00:00,2026-07-27,HOSP-003,BATCH-20260727-HOSP-003,DEVELOPMENT_SIMULATION,False,,5698,5028,49,0.0011736501314192768,0.022663027511880443,0.004805613368826628,0.011016118201463311,6865440.468071586,1204.8860070325704,1084.3974063293135,5582.298585346395,1.0207264826280205,0.000290840355917404,,,,,
2026-07-27T00:00:00,2026-07-27,HOSP-004,BATCH-20260727-HOSP-004,DEVELOPMENT_SIMULATION,False,,4298,3979,58,0.004600092493592045,0.017068427586054362,0.0019474822358979283,0.012805255152438617,5502687.115479016,1280.2901618145686,1152.2611456331117,4610.845990524001,0.9321499804662859,0.0007007949093623234,,,,,
2026-07-27T00:00:00,2026-07-27,HOSP-005,BATCH-20260727-HOSP-005,DEVELOPMENT_SIMULATION,False,,5119,4442,46,0.0033464338527018963,0.013360284154897269,0.003947494979776729,0.013627970775432284,6047951.247420502,1181.4712341122292,1063.3241107010062,4630.620298815136,1.1054674470523589,0.0006777743503989395,,,,,
2026-07-28T00:00:00,2026-07-28,HOSP-001,BATCH-20260728-HOSP-001,DEVELOPMENT_SIMULATION,False,,5481,4575,61,0.002563623983622059,0.02188952670372346,0.0029870674354366775,0.014877855202148873,6804410.368461562,1241.4541814379788,1117.308763294181,5693.998064659202,0.9625925294950113,0.00048537965343305325,,,,,
2026-07-28T00:00:00,2026-07-28,HOSP-002,BATCH-20260728-HOSP-002,DEVELOPMENT_SIMULATION,True,DISTRIBUTION,5488,5206,55,0.001513577157816501,0.012082192987683326,0.0038973552685149645,0.01078386917006409,9566302.0436191,1743.130838851877,1568.8177549666893,5058.078953503848,1.0849969030630364,0.0009047717871977065,,,,,
2026-07-28T00:00:00,2026-07-28,HOSP-003,BATCH-20260728-HOSP-003,DEVELOPMENT_SIMULATION,False,,4709,3927,44,0.002419985223327749,0.011388476854921867,0.0030762391636330816,0.005676125635922149,5357985.76229154,1137.818169949361,1024.036352954425,5354.503748832979,0.8794465782242347,0.0008920711788053125,,,,,
2026-07-28T00:00:00,2026-07-28,HOSP-004,BATCH-20260728-HOSP-004,DEVELOPMENT_SIMULATION,False,,5231,4439,60,0.0023320076522327917,0.023389739103963803,0.00497655744488467,0.011618391898493785,7152122.615554802,1367.2572386837703,1230.5315148153934,5700.098124079057,0.9177035002086307,0.0001541281083407067,,,,,
2026-07-28T00:00:00,2026-07-28,HOSP-005,BATCH-20260728-HOSP-005,DEVELOPMENT_SIMULATION,False,,5279,4362,50,0.003760019563282663,0.014018673773181129,0.0031433107378923252,0.005966764496467197,7170711.186900263,1358.3465025384094,1222.5118522845685,5426.453991295898,0.9728268236435035,0.0006984205520384962,,,,,
2026-07-29T00:00:00,2026-07-29,HOSP-001,BATCH-20260729-HOSP-001,DEVELOPMENT_SIMULATION,False,,4733,3894,42,0.004969934008633501,0.0285400193584859,0.003159828521122238,0.013420332943764213,6777338.671273337,1431.9329539981695,1288.7396585983527,4494.46215882148,1.0530737233398062,0.0007797433784471272,,,,,
2026-07-29T00:00:00,2026-07-29,HOSP-002,BATCH-20260729-HOSP-002,DEVELOPMENT_SIMULATION,False,,5066,4647,49,0.0038349787909719058,0.010723207610495243,0.0022125134237813144,0.007631125699108428,5722407.8470303435,1129.5712291808811,1016.614106262793,6427.563257803486,0.7881680501315241,0.0005984220166411387,,,,,
2026-07-29T00:00:00,2026-07-29,HOSP-003,BATCH-20260729-HOSP-003,DEVELOPMENT_SIMULATION,True,OPERATIONAL,4575,3966,41,0.003402377333442469,0.020313588553929954,0.004677567892857669,0.009969634829058303,5527436.931535511,1208.1829358547566,1087.364642269281,24233.258308715136,0.18879013056014296,0.0008901768884005625,,,,,
2026-07-29T00:00:00,2026-07-29,HOSP-004,BATCH-20260729-HOSP-004,DEVELOPMENT_SIMULATION,False,,5133,4714,51,0.002218716556392163,0.011618385661025044,0.002611920715060646,0.006735245149865086,5627525.582134313,1096.3424083643704,986.7081675279334,6740.829715964449,0.7614789597552669,0.0006768748696107989,,,,,
2026-07-29T00:00:00,2026-07-29,HOSP-005,BATCH-20260729-HOSP-005,DEVELOPMENT_SIMULATION,False,,4887,4541,50,0.004691028762053577,0.019741238376378718,0.00342501175100391,0.012648098009029954,5869459.32531746,1201.0352619843381,1080.9317357859043,5057.722863454302,0.9662451130551463,0.00023173659294602422,,,,,
2026-07-30T00:00:00,2026-07-30,HOSP-001,BATCH-20260730-HOSP-001,DEVELOPMENT_SIMULATION,False,,4695,3774,49,0.001540665156619291,0.02926230223178347,0.0031981181435800678,0.014658221611532199,4787769.017931465,1019.7591092505783,917.7831983255204,5141.881466294735,0.9130898934127394,0.0004955605197696191,,,,,
2026-07-30T00:00:00,2026-07-30,HOSP-002,BATCH-20260730-HOSP-002,DEVELOPMENT_SIMULATION,False,,5141,4279,46,0.0034783518195913186,0.023004021847963067,0.0016080994125145924,0.005613496271106681,6059469.02005478,1178.6557129069793,1060.7901416162813,4881.480642762456,1.0531640656247037,0.0009953796854527905,,,,,
2026-07-30T00:00:00,2026-07-30,HOSP-003,BATCH-20260730-HOSP-003,DEVELOPMENT_SIMULATION,False,,5074,4807,48,0.0019567204168637027,0.012844987373743923,0.0014855397576897156,0.008032751475675955,6242262.985066326,1230.2449714360123,1107.2204742924112,4622.834584809381,1.0975949727193672,0.0005584799153348107,,,,,
2026-07-30T00:00:00,2026-07-30,HOSP-004,BATCH-20260730-HOSP-004,DEVELOPMENT_SIMULATION,True,OPERATIONAL,4232,3781,54,0.0031081658556466065,0.018521667677807427,0.001522841506960798,0.013866042152404667,4499936.934830594,1063.3121301584579,956.9809171426122,4485.666488975808,0.9434495432062926,0.12152018720172375,,,,,
2026-07-30T00:00:00,2026-07-30,HOSP-005,BATCH-20260730-HOSP-005,DEVELOPMENT_SIMULATION,False,,5270,4824,53,0.0010441250577145889,0.01832307996359523,0.0029253766065412946,0.005191922768230567,6778853.819191922,1286.3100226170632,1157.679020355357,4925.383241570772,1.0699675013145424,0.0005817791183073325,,,,,
2026-07-31T00:00:00,2026-07-31,HOSP-001,BATCH-20260731-HOSP-001,DEVELOPMENT_SIMULATION,False,,4992,4075,52,0.003191837955894772,0.019087546691199216,0.004377428330958464,0.005980825807842446,5394824.47050881,1080.6940045089764,972.6246040580787,5137.904039548416,0.971602420281629,0.0007636213696490198,,,,,
2026-07-31T00:00:00,2026-07-31,HOSP-002,BATCH-20260731-HOSP-002,DEVELOPMENT_SIMULATION,False,,3848,3306,47,0.002837787073623947,0.02570033087674114,0.004568338755760938,0.014553346865039282,4360140.810163665,1133.0927261340084,1019.7834535206076,4741.5674083480135,0.8115459865075846,0.0004938428116498528,,,,,
2026-07-31T00:00:00,2026-07-31,HOSP-003,BATCH-20260731-HOSP-003,DEVELOPMENT_SIMULATION,False,,5338,4301,47,0.004607047968541694,0.01922954929249468,0.003548805907233122,0.011593539222057827,6553219.009387306,1227.6543666892667,1104.88893002034,6161.220915530099,0.8663867232134022,0.00015998683650462098,,,,,
2026-07-31T00:00:00,2026-07-31,HOSP-004,BATCH-20260731-HOSP-004,DEVELOPMENT_SIMULATION,False,,4404,4010,50,0.003048887683250698,0.023604555584167065,0.001166691602409537,0.005847920160458032,5123912.3888021475,1163.4678448687891,1047.1210603819102,4167.193882217771,1.056826277940349,0.00011089762771139871,,,,,
2026-07-31T00:00:00,2026-07-31,HOSP-005,BATCH-20260731-HOSP-005,DEVELOPMENT_SIMULATION,True,DATA_QUALITY,4326,3687,45,0.4,0.023227412221408287,0.001740782271469872,0.006741093353340843,5313428.3293937985,1228.2543526106792,1105.4289173496113,5212.6851870341725,0.829898573341878,0.0003385417854925036,,,,,
